date,o,h,l,c,v
2020-10-21 16:00:00+00:00,210.11,210.49,210.06,210.3,2416570
2020-10-21 20:00:00+00:00,210.3,210.39,210.22,210.33,426150
2020-10-22 04:00:00+00:00,209.58,211.53,209.03,210.91,9821710
2020-10-22 08:00:00+00:00,210.91,211.17,209.93,210.61,10410710
2020-10-22 12:00:00+00:00,210.61,210.69,207.84,209.1,22496460
2020-10-22 16:00:00+00:00,209.05,210.28,208.71,209.93,3319890
2020-10-22 20:00:00+00:00,209.91,210.21,209.85,210.21,688850
2020-10-23 04:00:00+00:00,210.0,211.58,209.15,211.11,9420000
2020-10-23 08:00:00+00:00,211.12,213.2,210.77,212.27,26768450
2020-10-23 12:00:00+00:00,212.27,214.73,212.27,214.15,34751520
2020-10-23 16:00:00+00:00,213.81,214.39,213.62,214.31,3363690
2020-10-23 20:00:00+00:00,214.31,214.51,214.28,214.5,904990
2020-10-26 04:00:00+00:00,213.4,213.97,211.95,212.32,12790780
2020-10-26 08:00:00+00:00,212.32,214.45,211.37,213.44,20001410
2020-10-26 12:00:00+00:00,213.44,213.47,211.2,211.8,19720180
2020-10-26 16:00:00+00:00,211.93,212.31,210.5,211.25,5985810
2020-10-26 20:00:00+00:00,211.32,211.38,211.01,211.1,323490
2020-10-27 04:00:00+00:00,211.5,212.29,210.65,211.05,5254360
2020-10-27 08:00:00+00:00,211.06,211.06,206.66,207.79,35951380
2020-10-27 12:00:00+00:00,207.78,208.6,207.3,207.88,16933890
2020-10-27 16:00:00+00:00,207.89,208.49,207.7,208.01,2316720
2020-10-27 20:00:00+00:00,208.03,208.15,207.62,207.64,596920
2020-10-28 04:00:00+00:00,206.91,206.94,205.09,205.71,9932140
2020-10-28 08:00:00+00:00,205.75,206.31,202.85,203.85,26247560
2020-10-28 12:00:00+00:00,203.87,205.98,202.3,204.84,27068940
2020-10-28 16:00:00+00:00,205.01,206.83,204.9,205.05,5880310
2020-10-28 20:00:00+00:00,205.08,205.21,204.53,204.73,999750
2020-10-29 04:00:00+00:00,206.51,207.33,205.55,205.93,10202610
2020-10-29 08:00:00+00:00,205.93,206.75,203.64,204.44,35133320
2020-10-29 12:00:00+00:00,204.44,206.3,203.75,204.5,40938950
2020-10-29 16:00:00+00:00,204.61,206.44,204.26,206.1,4275990
2020-10-29 20:00:00+00:00,206.11,206.3,205.57,205.58,747120
2020-10-30 04:00:00+00:00,203.66,204.4,202.72,203.84,10764550
2020-10-30 08:00:00+00:00,203.85,204.84,203.16,203.99,24181110
2020-10-30 12:00:00+00:00,204.0,204.03,200.76,201.03,42024780
2020-10-30 16:00:00+00:00,201.1,201.35,200.61,200.83,5539160
2020-10-30 20:00:00+00:00,200.85,201.11,200.85,200.99,914460
2020-11-02 04:00:00+00:00,200.44,200.45,196.15,199.2,20050820
2020-11-02 08:00:00+00:00,199.16,202.4,198.6,202.15,27834030
2020-11-02 12:00:00+00:00,202.15,204.49,202.02,203.58,28634770
2020-11-02 16:00:00+00:00,204.06,204.59,203.58,204.0,4880380
2020-11-02 20:00:00+00:00,203.95,204.53,203.91,204.5,802910
2020-11-05 04:00:00+00:00,214.4,214.7,211.43,213.95,24156120
2020-11-05 08:00:00+00:00,213.91,217.76,212.57,216.87,73138580
2020-11-05 12:00:00+00:00,216.88,217.98,215.77,217.58,44730530
2020-11-05 16:00:00+00:00,218.33,218.65,216.12,216.99,9153790
2020-11-05 20:00:00+00:00,216.95,217.1,216.7,216.7,880140
2020-11-06 04:00:00+00:00,215.8,216.09,213.0,215.88,17417860
2020-11-06 08:00:00+00:00,215.89,218.29,214.79,216.28,40772500
2020-11-06 12:00:00+00:00,216.31,218.27,215.63,217.55,32282510
2020-11-06 16:00:00+00:00,217.3,217.68,216.84,217.26,3602990
2020-11-06 20:00:00+00:00,217.25,217.5,217.07,217.5,852330
2020-11-09 04:00:00+00:00,220.0,220.92,219.14,219.95,17311330
2020-11-09 08:00:00+00:00,219.94,222.4,218.7,221.94,37330590
2020-11-09 12:00:00+00:00,221.99,229.89,221.24,229.89,139177860
2020-11-09 16:00:00+00:00,230.25,231.3,227.84,228.21,22281330
2020-11-09 20:00:00+00:00,228.22,228.25,228.0,228.05,1116100
2020-11-10 04:00:00+00:00,227.18,228.98,226.27,227.08,20346880
2020-11-10 08:00:00+00:00,227.05,233.64,227.03,233.56,103488460
2020-11-10 12:00:00+00:00,233.61,237.46,232.11,237.4,91970540
2020-11-10 16:00:00+00:00,237.5,237.6,235.52,235.8,12595690
2020-11-10 20:00:00+00:00,235.78,236.2,235.76,236.1,1029530
2020-11-11 04:00:00+00:00,237.0,240.04,236.89,238.87,28799450
2020-11-11 08:00:00+00:00,238.83,245.14,238.81,242.94,111412260
2020-11-11 12:00:00+00:00,242.99,244.95,242.5,243.6,77635810
2020-11-11 16:00:00+00:00,244.38,245.98,244.08,244.38,15411060
2020-11-11 20:00:00+00:00,244.33,244.44,243.72,244.2,1476160
2020-11-12 04:00:00+00:00,243.31,243.38,240.22,241.68,23598070
2020-11-12 08:00:00+00:00,241.66,245.72,241.45,244.55,57596070
2020-11-12 12:00:00+00:00,244.58,245.19,241.24,245.07,59993020
2020-11-12 16:00:00+00:00,244.82,244.82,242.22,242.49,8191980
2020-11-12 20:00:00+00:00,242.48,242.49,241.89,242.08,1982970
2020-11-13 04:00:00+00:00,242.01,244.14,241.3,243.89,15342710
2020-11-13 08:00:00+00:00,243.89,244.02,239.22,239.78,44743220
2020-11-13 12:00:00+00:00,239.8,241.39,238.62,239.79,34851930
2020-11-13 16:00:00+00:00,240.37,243.2,240.37,242.63,9968110
2020-11-13 20:00:00+00:00,242.63,243.0,242.4,242.99,1221730
2020-11-16 04:00:00+00:00,244.14,248.37,244.0,247.74,24368420
2020-11-16 08:00:00+00:00,247.74,248.73,244.84,246.98,34240300
2020-11-16 12:00:00+00:00,246.99,248.44,246.71,248.0,49391220
2020-11-16 16:00:00+00:00,248.17,248.17,246.6,247.7,4313840
2020-11-16 20:00:00+00:00,247.7,248.0,247.48,247.99,1402120
2020-11-17 04:00:00+00:00,247.99,248.37,245.12,246.05,13413060
2020-11-17 08:00:00+00:00,246.03,249.84,243.41,244.45,48720270
2020-11-17 12:00:00+00:00,244.45,246.66,243.42,246.58,26894570
2020-11-17 16:00:00+00:00,246.5,246.7,245.38,246.41,5098630
2020-11-17 20:00:00+00:00,246.49,246.5,245.6,245.7,735210
2020-11-18 04:00:00+00:00,245.07,246.66,243.81,246.29,9974540
2020-11-18 08:00:00+00:00,246.29,247.23,244.55,245.43,18425510
2020-11-18 12:00:00+00:00,245.4,246.3,244.0,244.18,24655580
2020-11-18 16:00:00+00:00,244.18,244.99,243.2,243.86,5166340
2020-11-18 20:00:00+00:00,243.81,243.86,242.59,242.71,1814890
2020-11-19 04:00:00+00:00,242.5,243.49,238.75,239.08,23661490
2020-11-19 08:00:00+00:00,239.14,240.57,237.34,239.11,40416460
2020-11-19 12:00:00+00:00,239.12,240.76,238.3,238.8,28111070
2020-11-19 16:00:00+00:00,238.79,240.29,238.52,239.98,3834580
2020-11-19 20:00:00+00:00,239.97,240.32,239.52,240.27,909950
2020-11-20 04:00:00+00:00,239.7,240.77,237.84,237.97,10273520
2020-11-20 08:00:00+00:00,237.97,239.36,236.57,238.72,20997380
2020-11-20 12:00:00+00:00,238.74,239.09,237.25,238.0,13516260
2020-11-20 16:00:00+00:00,238.0,238.9,237.68,238.81,2715180
2020-11-20 20:00:00+00:00,238.83,239.57,238.61,239.42,1205370
2020-11-23 04:00:00+00:00,240.46,243.87,240.36,243.12,16194570
2020-11-23 08:00:00+00:00,243.19,243.56,239.11,239.9,25414510
2020-11-23 12:00:00+00:00,239.9,241.79,238.52,238.84,28613720
2020-11-23 16:00:00+00:00,238.9,239.7,238.57,239.7,3591190
2020-11-23 20:00:00+00:00,239.7,240.0,239.51,239.7,936600
2020-11-24 04:00:00+00:00,241.51,242.44,240.56,240.58,8822760
2020-11-24 08:00:00+00:00,240.6,241.57,239.57,240.54,16016270
2020-11-24 12:00:00+00:00,240.54,247.85,240.05,245.72,51323590
2020-11-24 16:00:00+00:00,246.1,246.98,245.9,246.83,5987650
2020-11-24 20:00:00+00:00,246.79,247.83,246.7,247.33,2241450
2020-11-25 04:00:00+00:00,247.95,249.79,246.55,249.66,18551480
2020-11-25 08:00:00+00:00,249.69,252.2,248.54,250.42,65668400
2020-11-25 12:00:00+00:00,250.42,251.89,248.01,251.35,40535970
2020-11-25 16:00:00+00:00,251.29,252.0,250.15,251.23,7186050
2020-11-25 20:00:00+00:00,251.23,252.0,251.03,251.91,1337820
2020-11-26 04:00:00+00:00,252.2,252.88,248.73,248.75,14301780
2020-11-26 08:00:00+00:00,248.77,251.2,247.44,249.1,30551710
2020-11-26 12:00:00+00:00,249.09,251.5,248.3,251.5,31010830
2020-11-26 16:00:00+00:00,251.09,251.48,250.29,250.41,3296170
2020-11-26 20:00:00+00:00,250.42,250.55,250.1,250.1,642110
2020-11-27 04:00:00+00:00,250.31,250.92,248.26,248.74,7070680
2020-11-27 08:00:00+00:00,248.8,250.35,248.03,249.21,17578180
2020-11-27 12:00:00+00:00,249.21,252.26,248.84,251.18,23142580
2020-11-27 16:00:00+00:00,251.59,251.7,250.6,251.7,3056530
2020-11-27 20:00:00+00:00,251.71,251.71,251.3,251.59,565880
2020-11-30 04:00:00+00:00,249.72,250.37,247.01,249.87,15327550
2020-11-30 08:00:00+00:00,249.89,250.27,245.98,247.29,36868360
2020-11-30 12:00:00+00:00,247.27,251.0,247.22,249.65,49704010
2020-11-30 16:00:00+00:00,249.52,250.47,248.12,249.88,8823130
2020-11-30 20:00:00+00:00,249.9,250.09,249.62,249.63,1317380
2020-12-01 04:00:00+00:00,250.71,252.5,249.8,252.5,10519040
2020-12-01 08:00:00+00:00,252.5,255.45,252.4,254.23,37584100
2020-12-01 12:00:00+00:00,254.24,259.76,253.45,259.76,71941330
2020-12-01 16:00:00+00:00,259.74,260.99,258.81,260.49,10456750
2020-12-01 20:00:00+00:00,260.49,260.90000000000003,260.1,260.81,1544580
2020-12-02 04:00:00+00:00,260.05,262.3,259.77,260.40000000000003,17226710
2020-12-02 08:00:00+00:00,260.40000000000003,262.33,258.8,262.33,32407330
2020-12-02 12:00:00+00:00,262.33,264.99,261.0,264.99,37723720
2020-12-02 16:00:00+00:00,264.81,264.81,263.55,264.06,5230590
2020-12-02 20:00:00+00:00,264.1,264.23,264.0,264.06,681940
2020-12-04 04:00:00+00:00,264.65,267.95,264.5,267.6,14997200
2020-12-04 08:00:00+00:00,267.6,270.0,266.56,269.57,40729430
2020-12-04 12:00:00+00:00,269.57,270.84000000000003,268.7,269.21,34384110
2020-12-04 16:00:00+00:00,269.29,269.94,269.18,269.93,2927480
2020-12-04 20:00:00+00:00,269.93,270.16,269.59000000000003,270.0,1507820
2020-12-07 04:00:00+00:00,269.2,274.98,268.1,274.77,21874350
2020-12-07 08:00:00+00:00,274.77,276.13,270.90000000000003,275.06,36972910
2020-12-07 12:00:00+00:00,275.13,275.92,273.8,275.8,27920440
2020-12-07 16:00:00+00:00,275.5,275.58,274.24,274.69,6836640
2020-12-07 20:00:00+00:00,274.71,274.8,274.35,274.36,1077760
2020-12-08 04:00:00+00:00,274.44,274.44,271.52,272.56,14103590
2020-12-08 08:00:00+00:00,272.55,276.66,272.22,274.79,29294280
2020-12-08 12:00:00+00:00,274.73,275.79,272.2,275.5,31198920
2020-12-08 16:00:00+00:00,275.49,275.7,274.61,275.3,3547340
2020-12-08 20:00:00+00:00,275.3,275.49,275.15000000000003,275.49,679140
2020-12-09 04:00:00+00:00,276.19,278.78000000000003,275.87,277.36,14977360
2020-12-09 08:00:00+00:00,277.32,278.3,276.40000000000003,278.02,21428120
2020-12-09 12:00:00+00:00,278.07,279.42,277.37,278.48,29302900
2020-12-09 16:00:00+00:00,278.07,278.8,276.1,276.61,6495110
2020-12-09 20:00:00+00:00,276.65000000000003,277.0,276.01,276.89,1403110
2020-12-10 04:00:00+00:00,276.7,277.46,275.2,276.78000000000003,7560690
2020-12-10 08:00:00+00:00,276.73,279.76,276.6,279.14,24364030
2020-12-10 12:00:00+00:00,279.15000000000003,282.15000000000003,277.91,281.81,38021630
2020-12-10 16:00:00+00:00,281.5,281.98,280.67,281.29,4187370
2020-12-10 20:00:00+00:00,281.36,282.2,281.24,282.2,1413410
2020-12-11 04:00:00+00:00,282.5,284.6,282.5,283.37,12409280
2020-12-11 08:00:00+00:00,283.33,284.08,279.78000000000003,282.29,31323950
2020-12-11 12:00:00+00:00,282.3,284.0,281.6,283.67,26501200
2020-12-11 16:00:00+00:00,283.53000000000003,283.99,282.67,283.8,4369300
2020-12-11 20:00:00+00:00,283.85,284.0,283.67,283.73,1427790
2020-12-14 04:00:00+00:00,285.02,287.74,284.74,286.26,14603230
2020-12-14 08:00:00+00:00,286.26,287.1,284.12,286.64,22135820
2020-12-14 12:00:00+00:00,286.62,286.64,277.1,279.04,45762240
2020-12-14 16:00:00+00:00,278.61,280.39,278.57,280.09000000000003,6589790
2020-12-14 20:00:00+00:00,280.1,280.26,279.85,279.95,1125320
2020-12-15 04:00:00+00:00,278.53000000000003,280.55,277.25,278.5,10399400
2020-12-15 08:00:00+00:00,278.5,283.76,278.3,280.98,28210330
2020-12-15 12:00:00+00:00,280.99,281.19,276.07,276.47,40790900
2020-12-15 16:00:00+00:00,276.51,278.58,276.51,278.32,3953200
2020-12-15 20:00:00+00:00,278.32,278.7,278.25,278.7,816590
2020-12-16 04:00:00+00:00,278.0,280.84000000000003,277.47,278.1,10777370
2020-12-16 08:00:00+00:00,278.14,279.40000000000003,276.26,277.74,18924330
2020-12-16 12:00:00+00:00,277.77,278.7,276.14,278.35,21818160
2020-12-16 16:00:00+00:00,278.12,278.66,277.41,278.08,2582680
2020-12-16 20:00:00+00:00,278.08,278.45,277.93,278.35,610070
2020-12-17 04:00:00+00:00,279.84000000000003,285.16,279.5,284.84000000000003,21913600
2020-12-17 08:00:00+00:00,284.78000000000003,284.99,280.15000000000003,280.2,26779740
2020-12-17 12:00:00+00:00,280.2,281.84000000000003,276.54,278.16,40606620
2020-12-17 16:00:00+00:00,278.45,278.8,277.7,278.79,2132200
2020-12-17 20:00:00+00:00,278.79,279.0,278.42,278.5,624310
2020-12-18 04:00:00+00:00,277.40000000000003,277.40000000000003,273.5,273.73,20468140
2020-12-18 08:00:00+00:00,273.76,274.99,270.68,272.41,34696520
2020-12-18 12:00:00+00:00,272.48,272.88,269.6,271.15,36502340
2020-12-18 16:00:00+00:00,270.64,272.0,268.52,270.58,6803390
2020-12-18 20:00:00+00:00,270.58,270.85,270.15,270.16,659210
2020-12-21 04:00:00+00:00,266.40000000000003,267.34000000000003,264.32,265.3,22927000
2020-12-21 08:00:00+00:00,265.3,266.2,260.41,262.27,48044190
2020-12-21 12:00:00+00:00,262.22,262.48,259.7,259.89,38222500
2020-12-21 16:00:00+00:00,260.1,263.49,259.89,262.3,10015570
2020-12-21 20:00:00+00:00,262.3,262.40000000000003,261.5,261.79,1120070
2020-12-22 04:00:00+00:00,259.55,263.22,257.05,262.0,16838830
2020-12-22 08:00:00+00:00,262.0,267.42,260.78000000000003,263.69,44960440
2020-12-22 12:00:00+00:00,263.7,266.87,262.72,262.92,36191950
2020-12-22 16:00:00+00:00,262.6,263.05,260.81,262.40000000000003,6478570
2020-12-22 20:00:00+00:00,262.44,262.66,261.91,262.04,875460
2020-12-23 04:00:00+00:00,262.2,263.85,260.22,263.35,11293190
2020-12-23 08:00:00+00:00,263.3,264.3,262.22,263.25,13629680
2020-12-23 12:00:00+00:00,263.23,269.5,262.61,268.83,32164160
2020-12-23 16:00:00+00:00,269.22,270.29,268.71,268.97,9568140
2020-12-23 20:00:00+00:00,268.95,270.19,268.83,270.1,1225200
2020-12-24 04:00:00+00:00,271.90000000000003,272.82,270.45,271.77,11440390
2020-12-24 08:00:00+00:00,271.77,272.12,267.13,269.43,20030930
2020-12-24 12:00:00+00:00,269.43,270.25,267.87,269.12,8304930
2020-12-24 16:00:00+00:00,269.1,270.06,268.59000000000003,269.98,1967630
2020-12-24 20:00:00+00:00,269.98,270.34000000000003,269.25,269.32,703540
2020-12-25 04:00:00+00:00,269.93,270.1,268.28000000000003,269.55,2302320
2020-12-25 08:00:00+00:00,269.55,269.62,268.92,269.42,2651810
2020-12-25 12:00:00+00:00,269.43,270.90000000000003,269.21,270.7,5421000
2020-12-25 16:00:00+00:00,270.69,271.0,270.17,270.45,1083090
2020-12-25 20:00:00+00:00,270.5,270.64,270.3,270.64,520120
2020-12-28 04:00:00+00:00,270.89,272.52,270.52,271.29,7783320
2020-12-28 08:00:00+00:00,271.35,272.3,269.73,270.55,10376880
2020-12-28 12:00:00+00:00,270.56,275.19,270.0,274.3,17507930
2020-12-28 16:00:00+00:00,274.29,275.1,274.07,274.6,2669790
2020-12-28 20:00:00+00:00,274.6,274.78000000000003,274.42,274.7,500610
2020-12-29 04:00:00+00:00,275.91,276.43,274.96,275.72,7817120
2020-12-29 08:00:00+00:00,275.76,275.78000000000003,272.39,274.15000000000003,17444840
2020-12-29 12:00:00+00:00,274.13,274.16,272.1,272.74,10346820
2020-12-29 16:00:00+00:00,272.77,273.16,271.26,271.93,2968820
2020-12-29 20:00:00+00:00,271.99,272.2,271.81,272.0,407290
2020-12-30 04:00:00+00:00,272.5,274.24,271.90000000000003,272.6,5124600
2020-12-30 08:00:00+00:00,272.6,274.0,271.66,272.22,10569020
2020-12-30 12:00:00+00:00,272.22,272.24,270.6,271.1,12895580
2020-12-30 16:00:00+00:00,271.1,271.5,270.12,271.3,2108750
2020-12-30 20:00:00+00:00,271.37,271.65,271.0,271.65,811550
2021-01-04 04:00:00+00:00,274.67,274.67,273.1,273.94,5217270
2021-01-04 08:00:00+00:00,273.99,276.28000000000003,272.54,275.68,17501580
2021-01-04 12:00:00+00:00,275.68,276.6,274.56,276.0,17132620
2021-01-04 16:00:00+00:00,275.5,275.6,270.61,272.2,8335940
2021-01-04 20:00:00+00:00,272.16,272.29,271.53000000000003,272.0,612050
2021-01-05 04:00:00+00:00,272.67,273.28000000000003,270.28000000000003,270.65,7091940
2021-01-05 08:00:00+00:00,270.65,273.84000000000003,270.33,272.71,13334810
2021-01-05 12:00:00+00:00,272.79,275.7,271.8,273.82,21070730
2021-01-05 16:00:00+00:00,273.97,275.28000000000003,273.41,275.27,3252770
2021-01-05 20:00:00+00:00,275.27,275.57,275.16,275.2,803850
2021-01-06 04:00:00+00:00,275.90000000000003,275.92,273.68,274.12,5556990
2021-01-06 08:00:00+00:00,274.13,274.44,272.38,273.44,13701750
2021-01-06 12:00:00+00:00,273.42,274.68,271.62,274.68,17023020
2021-01-06 16:00:00+00:00,274.2,274.49,272.86,272.93,3899550
2021-01-06 20:00:00+00:00,272.93,273.39,272.90000000000003,272.93,724030
2021-01-08 04:00:00+00:00,275.11,277.42,275.11,276.78000000000003,12185780
2021-01-08 08:00:00+00:00,276.76,283.39,276.66,282.54,42669180
2021-01-08 12:00:00+00:00,282.52,283.99,281.21,282.08,28325950
2021-01-08 16:00:00+00:00,282.47,283.45,281.15000000000003,283.38,4149090
2021-01-08 20:00:00+00:00,283.38,283.65000000000003,283.04,283.64,1342940
2021-01-11 04:00:00+00:00,282.75,282.85,279.48,282.8,10682660
2021-01-11 08:00:00+00:00,282.8,290.5,282.72,289.77,45146870
2021-01-11 12:00:00+00:00,289.77,292.95,285.96,288.85,51824000
2021-01-11 16:00:00+00:00,289.0,290.19,288.3,289.37,4104500
2021-01-11 20:00:00+00:00,289.37,289.67,289.22,289.49,452370
2021-01-12 04:00:00+00:00,290.5,296.07,289.0,294.62,22795280
2021-01-12 08:00:00+00:00,294.64,295.0,291.27,292.32,25688400
2021-01-12 12:00:00+00:00,292.31,292.7,286.7,288.45,25581340
2021-01-12 16:00:00+00:00,288.44,289.65000000000003,287.11,289.56,4017450
2021-01-12 20:00:00+00:00,289.56,290.0,289.44,289.99,807630
2021-01-13 04:00:00+00:00,291.01,292.46,287.04,287.97,11683840
2021-01-13 08:00:00+00:00,287.97,288.29,284.09000000000003,286.21,29901590
2021-01-13 12:00:00+00:00,286.18,286.75,283.1,283.66,21406000
2021-01-13 16:00:00+00:00,283.47,285.16,283.35,284.56,3754590
2021-01-13 20:00:00+00:00,284.56,284.76,283.64,283.78000000000003,743760
2021-01-14 04:00:00+00:00,284.0,284.71,279.06,281.39,18096470
2021-01-14 08:00:00+00:00,281.39,286.90000000000003,281.1,286.3,31650910
2021-01-14 12:00:00+00:00,286.3,286.39,282.6,284.28000000000003,21193250
2021-01-14 16:00:00+00:00,284.26,285.3,283.57,284.99,2979920
2021-01-14 20:00:00+00:00,284.94,285.05,284.41,284.79,696360
2021-01-15 04:00:00+00:00,282.55,284.73,281.2,284.13,8043210
2021-01-15 08:00:00+00:00,284.13,286.16,281.3,281.75,22623680
2021-01-15 12:00:00+00:00,281.74,282.0,276.0,276.82,37982500
2021-01-15 16:00:00+00:00,276.90000000000003,277.64,276.34000000000003,277.09000000000003,4063050
2021-01-15 20:00:00+00:00,277.09000000000003,277.17,276.8,276.90000000000003,974670
2021-01-18 04:00:00+00:00,275.73,275.91,272.95,273.90000000000003,14696710
2021-01-18 08:00:00+00:00,273.93,280.2,273.75,279.6,34904010
2021-01-18 12:00:00+00:00,279.64,281.3,278.66,280.95,20349740
2021-01-18 16:00:00+00:00,280.05,280.05,279.0,279.73,3185570
2021-01-18 20:00:00+00:00,279.73,279.89,279.65000000000003,279.79,540280
2021-01-19 04:00:00+00:00,280.98,282.8,280.95,281.85,11913790
2021-01-19 08:00:00+00:00,281.86,282.11,278.32,280.89,18584730
2021-01-19 12:00:00+00:00,280.97,281.0,276.65000000000003,277.09000000000003,20786000
2021-01-19 16:00:00+00:00,277.05,278.3,276.42,277.90000000000003,3967260
2021-01-19 20:00:00+00:00,277.90000000000003,278.21,277.86,278.19,431070
2021-01-20 04:00:00+00:00,278.63,279.87,277.75,278.54,6875660
2021-01-20 08:00:00+00:00,278.6,280.5,276.77,278.97,14362980
2021-01-20 12:00:00+00:00,279.03000000000003,282.49,278.7,278.8,22385310
2021-01-20 16:00:00+00:00,278.71,279.92,278.32,279.6,3408860
2021-01-20 20:00:00+00:00,279.6,280.0,279.5,279.8,825800
2021-01-21 04:00:00+00:00,280.78000000000003,281.54,279.76,280.11,7241970
2021-01-21 08:00:00+00:00,280.1,280.31,272.84000000000003,274.32,49942930
2021-01-21 12:00:00+00:00,274.32,275.75,273.12,275.75,22999590
2021-01-21 16:00:00+00:00,275.52,275.68,274.55,274.99,2938540
2021-01-21 20:00:00+00:00,275.0,275.09000000000003,274.36,274.40000000000003,642200
2021-01-22 04:00:00+00:00,273.0,273.3,271.16,272.06,12095500
2021-01-22 08:00:00+00:00,272.06,272.39,267.0,267.74,46459510
2021-01-22 12:00:00+00:00,267.74,270.0,266.78000000000003,267.5,24944270
2021-01-22 16:00:00+00:00,267.61,268.67,267.5,268.51,2724340
2021-01-22 20:00:00+00:00,268.5,268.52,268.14,268.25,676350
2021-01-25 04:00:00+00:00,270.54,273.63,270.31,272.48,16387370
2021-01-25 08:00:00+00:00,272.48,272.48,267.75,269.07,36670280
2021-01-25 12:00:00+00:00,269.07,269.42,262.64,265.19,52597510
2021-01-25 16:00:00+00:00,262.6,265.43,261.65,265.19,7462410
2021-01-25 20:00:00+00:00,265.18,265.46,264.90000000000003,265.3,950880
2021-01-26 04:00:00+00:00,262.90000000000003,266.27,262.61,264.56,13606540
2021-01-26 08:00:00+00:00,264.56,268.98,263.81,268.58,31234750
2021-01-26 12:00:00+00:00,268.58,269.57,266.3,268.27,25452920
2021-01-26 16:00:00+00:00,268.17,269.17,267.5,269.0,3901240
2021-01-26 20:00:00+00:00,269.0,269.49,268.92,269.34000000000003,899440
2021-01-27 04:00:00+00:00,270.07,270.95,269.25,269.93,10913430
2021-01-27 08:00:00+00:00,269.87,273.8,268.68,270.12,42003710
2021-01-27 12:00:00+00:00,270.16,271.03000000000003,265.02,266.84000000000003,41147020
2021-01-27 16:00:00+00:00,266.6,267.54,265.72,266.0,4685830
2021-01-27 20:00:00+00:00,266.02,266.40000000000003,265.38,265.5,1296370
2021-01-28 04:00:00+00:00,263.5,265.47,261.17,262.77,16357960
2021-01-28 08:00:00+00:00,262.76,264.95,261.78000000000003,263.06,26226620
2021-01-28 12:00:00+00:00,263.05,267.17,262.52,264.68,33406150
2021-01-28 16:00:00+00:00,265.0,266.45,264.5,265.89,4269270
2021-01-28 20:00:00+00:00,265.86,266.40000000000003,265.75,265.96,828040
2021-01-29 04:00:00+00:00,263.92,264.75,261.5,262.21,18073500
2021-01-29 08:00:00+00:00,262.16,262.36,259.91,261.40000000000003,36428660
2021-01-29 12:00:00+00:00,261.47,261.87,258.40000000000003,258.42,56094060
2021-01-29 16:00:00+00:00,258.42,259.08,257.36,258.19,7960490
2021-01-29 20:00:00+00:00,258.19,259.0,258.1,258.11,1468520
2021-02-02 04:00:00+00:00,265.0,266.37,264.1,264.40000000000003,14551250
2021-02-02 08:00:00+00:00,264.31,266.93,263.42,265.2,25205150
2021-02-02 12:00:00+00:00,265.2,268.39,264.8,267.0,24230780
2021-02-02 16:00:00+00:00,267.01,267.39,263.57,263.6,13870880
